904.43, 38.9841, 15
5, 48.909566, 16.496674, 24.978980, 2.260925, 41.237132, 21.540548, 52.778850, 3.202019, 48.870648, 16.450321, 25.141998, 1.809772, 41.055514, 21.370623, 54.249338, 0.364273, 168.611014, 22.750083, 32, 6, 24, 0.000030, 19008.000000, 1533592839126.000000, 1533592888473, 0.000000, 37.103420, 1.019640, 50.500000, 16537.000000, 0.000000, 0.000000, 24.107431, 49.000000, 23997.000000, 5.390347, 9.608445, 32.427646, 54.000000, 26637.000000, 0.000000, 0.000000, 22.001545, 40.500000, 26637.000000, 
6, 59.515551, 6.798569, 33.134212, 4.761402, 26.662251, 28.932226, 45.226628, 34.178108, 58.691055, 6.311741, 33.571235, 4.253838, 27.572385, 29.291368, 44.870781, 31.514662, 164.622049, 38.335153, 27, 4, 11, 0.000024, 19008.000000, 1533592876134.000000, 1533592918884, 0.000000, 0.000000, 1.189556, 33.000000, 15055.000000, 0.000000, 0.000000, 17.476439, 52.000000, 20538.000000, 0.000000, 0.000000, 23.561510, 45.000000, 22725.000000, 0.000000, 0.000000, 29.472990, 26.500000, 22725.000000, 
7, 48.103177, 0.997398, 9.974266, 2.291542, 32.715393, 31.070910, 49.301589, 1.080925, 48.402880, 0.288555, 10.993480, 1.838936, 32.790639, 30.743624, 48.207149, 43.691879, 140.244286, 18.720387, 37, 22, 13, 0.000024, 19008.000000, 1533592908647.000000, 1533592951612, 0.000000, 0.000000, 1.979624, 9.500000, 11505.000000, 0.000000, 0.000000, 16.174090, 46.000000, 20218.000000, 6.039057, 13.935275, 28.898623, 47.000000, 22961.000000, 0.000000, 0.000000, 30.365324, 32.000000, 22961.000000, 
8, 35.651537, 5.108181, 30.732914, 8.425186, 42.695733, 10.876719, 47.309808, 35.481499, 35.521244, 5.002075, 31.798947, 8.652542, 42.310281, 10.534983, 46.750649, 33.211823, 156.385556, 30.945792, 22, 11, 13, 0.000025, 19008.000000, 1533592938893.000000, 1533592983051, 0.000000, 0.000000, 4.945065, 31.000000, 16696.000000, 0.000000, 0.000000, 16.935585, 40.500000, 21446.000000, 0.000000, 0.000000, 24.719500, 46.500000, 23492.000000, 0.000000, 0.000000, 10.558468, 41.000000, 23492.000000, 

1, 37.066548, 0.467472, 81.430631, 37.330498, 47.021153, 24.920021, 82.533860, 9.825275, 36.217616, 0.574333, 77.589874, 37.633232, 45.591092, 24.680122, 81.621768, 9.000038, 244.536271, 37.271633, 59, 11, 14, 0.000027, 34005.000000, 1533684829385.000000, 1533684890802, 0.000000, 0.000000, 19.639072, 45.500000, 7858.000000, 0.000000, 0.000000, 7.037884, 81.500000, 12746.000000, 0.000000, 0.000000, 23.186658, 79.000000, 18755.000000, 0.000000, 0.000000, 0.981327, 36.000000, 23534.000000, 
2, 36.274746, 1.458508, 64.562126, 37.585369, 87.753153, 13.884666, 157.536397, 7.049473, 35.797535, 0.772377, 62.237371, 37.481651, 85.085473, 13.797943, 154.438427, 6.699211, 341.842614, 30.989008, 79, 5, 22, 0.000047, 34005.000000, 1533684869695.000000, 1533684950391, 0.000000, 0.000000, 7.977226, 86.500000, 26674.000000, 13.659273, 172.040493, 10.019367, 108.981428, 30868.000000, 0.000000, 0.000000, 1.061478, 35.500000, 35024.000000, 0.000000, 0.000000, 15.038260, 108.444078, 40075.000000, 
3, 35.382172, 15.051350, 31.533991, 18.563126, 87.437902, 20.898430, 101.485865, 42.186211, 34.903842, 14.944332, 29.857579, 17.968506, 84.565229, 19.158394, 99.664397, 41.740540, 252.415489, 49.349558, 25, 9, 18, 0.000027, 34005.000000, 1533684924388.000000, 1533684985684, 18.909521, 18.205688, 3.532328, 85.000000, 15275.000000, 0.000000, 0.000000, 14.545538, 35.000000, 17388.000000, 0.000000, 0.000000, 40.879965, 100.000000, 19434.000000, 0.000000, 0.000000, 18.715111, 30.500000, 24908.000000, 
4, 26.661599, 0.019974, 63.660283, 29.054604, 96.685239, 44.248940, 138.710066, 11.222462, 26.172465, 0.477303, 61.229022, 29.002426, 93.764519, 44.393429, 135.772121, 10.406570, 321.327656, 43.272989, 58, 8, 14, 0.000037, 34005.000000, 1533684958880.000000, 1533685029661, 0.000000, 0.000000, 4.591499, 97.000000, 19913.000000, 0.000000, 0.000000, 5.464203, 136.500000, 22678.000000, 0.000000, 0.000000, 29.264668, 60.000000, 26740.000000, 0.000000, 0.000000, 0.829145, 26.500000, 30168.000000, 
5, 36.667982, 9.507843, 20.224540, 36.486012, 126.142244, 42.880630, 152.730812, 7.746151, 35.635434, 8.787666, 19.377431, 37.239899, 122.488160, 41.443291, 149.355062, 6.838959, 331.310832, 49.310318, 50, 4, 16, 0.000034, 34005.000000, 1533685006444.000000, 1533685074374, 0.000000, 0.000000, 6.872181, 124.500000, 21700.000000, 0.000000, 0.000000, 2.189457, 35.500000, 25987.000000, 0.000000, 0.000000, 6.015892, 150.500000, 28137.000000, 0.000000, 0.000000, 31.100021, 19.500000, 30843.000000, 
1, 132.622328, 0.616062, 18.231646, 1.961885, 19.956888, 7.433299, 27.443491, 0.917813, 131.264341, 0.978943, 17.358014, 2.460674, 18.969589, 8.261784, 26.795019, 0.942798, 196.320658, 6.464529, 43, 75, 24, 0.000049, 99790.000000, 1533685253327.000000, 1533685402415, 28.000111, 0.000000, 5.535082, 28.500000, 14637.000000, 0.000000, 0.000000, 8.549879, 19.000000, 25334.000000, 0.000000, 0.000000, 0.870903, 131.500000, 36152.000000, 0.000000, 0.000000, 2.237511, 17.500000, 46181.000000, 
2, 126.242428, 7.125023, 10.071283, 40.183006, 25.887002, 4.238826, 1.574321, 1.203815, 126.508149, 6.330990, 9.370773, 4.371547, 25.402626, 4.880833, 1.490306, 0.819757, 163.273444, 27.375335, 54, 62, 18, 0.000056, 99790.000000, 1533685321993.000000, 1533685478058, 0.000000, 0.000000, 0.847228, 1.000000, 22618.000000, 11.841709, 7.035048, 7.268243, 21.500000, 32938.000000, 44.247677, 0.000000, 5.887944, 8.500000, 45910.000000, 0.000000, 0.000000, 6.812880, 126.000000, 50963.000000, 
3, 100.526561, 1.016979, 12.436687, 3.715290, 12.136369, 1.566810, 1.922210, 7.257470, 100.475428, 0.956978, 11.865358, 3.610618, 11.639841, 3.661256, 1.650138, 7.696889, 126.326296, 7.778275, 43, 63, 24, 0.000054, 99790.000000, 1533685384719.000000, 1533685538731, 8.006073, 23.730590, 10.698788, 24.500000, 20734.000000, 0.000000, 0.000000, 2.741865, 11.000000, 38715.000000, 0.000000, 0.000000, 3.685155, 10.000000, 47632.000000, 0.000000, 0.000000, 0.986979, 100.000000, 53924.000000, 
4, 104.249989, 2.489555, 18.346571, 0.138955, 9.864370, 10.079020, 2.693733, 11.145383, 104.961748, 2.367916, 18.086071, 0.206099, 9.905073, 10.638355, 3.670691, 10.813876, 135.889123, 12.926456, 41, 89, 22, 0.000062, 99790.000000, 1533685444097.000000, 1533685605943, 13.834702, 74.950034, 2.939829, 72.500000, 15156.000000, 7.085015, 76.100921, 2.542570, 67.000000, 34400.000000, 0.000000, 0.000000, 0.417962, 17.500000, 53337.000000, 0.000000, 0.000000, 1.845295, 104.500000, 58861.000000, 
5, 74.620410, 16.073578, 14.392669, 2.427961, 18.316887, 7.259449, 1.482368, 12.975642, 74.841985, 16.006760, 13.924123, 2.241822, 16.912176, 7.694218, 1.531788, 12.146096, 108.011203, 20.368315, 51, 46, 13, 0.000048, 99790.000000, 1533685511000.000000, 1533685658336, 14.006239, 225.507450, 12.568195, 115.500000, 13355.000000, 0.000000, 0.000000, 10.902096, 9.000000, 31157.000000, 0.000000, 0.000000, 0.783453, 12.500000, 34576.000000, 0.000000, 0.000000, 15.597332, 74.000000, 37942.000000, 
6, 88.544889, 4.939217, 114.715367, 0.063067, 73.248301, 5.663051, 4.451492, 1.203815, 87.488032, 5.491714, 113.491893, 0.086224, 73.342538, 6.777946, 4.503889, 1.280881, 279.893200, 6.934574, 38, 52, 10, 0.000044, 99790.000000, 1533685563581.000000, 1533685707467, 0.000000, 150.242939, 1.477161, 3.500000, 21352.000000, 0.000000, 0.000000, 5.952300, 73.000000, 28452.000000, 4.154263, 106.709251, 0.231216, 113.000000, 37590.000000, 0.000000, 0.000000, 0.748069, 58.500000, 41094.000000, 
7, 99.774371, 5.847256, 113.846338, 1.599257, 66.076343, 10.694134, 0.282314, 2.514274, 98.776938, 6.076336, 112.249756, 1.680431, 66.926766, 10.907661, 0.937219, 2.712518, 279.435022, 11.327460, 47, 43, 14, 0.000045, 99790.000000, 1533685612495.000000, 1533685757584, 0.000000, 0.000000, 1.706998, 0.500000, 20702.000000, 0.000000, 0.000000, 11.402983, 66.000000, 26188.000000, 0.000000, 0.000000, 0.827381, 112.500000, 30905.000000, 0.000000, 0.000000, 5.692289, 98.500000, 39289.000000, 
8, 95.642116, 4.532269, 117.778622, 1.479139, 78.091042, 9.312334, 4.099313, 2.933780, 95.271198, 4.717037, 116.376265, 2.199872, 78.027555, 10.432844, 4.152006, 2.683774, 294.719058, 10.128761, 37, 46, 19, 0.000044, 99790.000000, 1533685662451.000000, 1533685806174, 3.641194, 59.668422, 0.629717, 63.000000, 16479.000000, 0.000000, 0.000000, 9.905859, 77.500000, 27040.000000, 0.000000, 0.000000, 0.598996, 116.000000, 36638.000000, 0.000000, 32.668892, 0.127083, 116.000000, 39508.000000, 
9, 98.335008, 28.442928, 120.985433, 0.429335, 79.852386, 3.610522, 2.576989, 1.988639, 97.813679, 28.242687, 120.102246, 0.035654, 79.717198, 3.887199, 2.705235, 1.714930, 301.044087, 18.235712, 55, 69, 12, 0.000057, 99790.000000, 1533685712830.000000, 1533685870024, 0.000000, 0.000000, 1.689934, 2.000000, 30112.000000, 6.921525, 0.000000, 6.459169, 75.000000, 35885.000000, 30.144351, 228.783240, 0.749450, 119.500000, 50303.000000, 0.000000, 0.000000, 0.657067, 119.500000, 54362.000000, 
1
